credit_score,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,geography_germany,geography_spain,gender_male,low_engagement,inactive_with_products,activity_score,low_balance_ratio,high_salary_low_balance,poor_credit_for_age,stagnant_relationship,dormant_client,products_per_year,high_churn_risk,disengaged_client,young_inactive,senior_inactive,valuable_but_disengaged,value_engagement_ratio,age_tenure_interaction,balance_activity_interaction,salary_products_interaction,tenure_squared,age_cubed
492,35,8,121063.49,1,0,0,85421.48,0,0.0,0.0,1.0,1,0,0.25,0,0,1,1,0,0.1234567901234568,0,1,0,0,0,589.9570571428571,280,30265.8725,85421.48,64,42875
707,48,8,88441.64,1,1,1,119903.2,1,0.0,1.0,1.0,0,0,2.25,0,0,0,1,0,0.1234567901234568,0,0,0,0,0,88.65737872340425,384,198993.69,119903.2,64,110592
743,30,1,127023.39,1,1,1,138780.89,0,0.0,0.0,0.0,0,0,2.25,0,0,0,0,0,0.9090909090909091,0,0,0,0,0,113.10820425531917,30,285802.6275,138780.89,1,27000
522,41,5,144147.68,1,1,1,14789.9,0,0.0,0.0,1.0,0,0,2.25,0,0,1,1,0,0.19607843137254904,0,0,0,0,0,67.63301276595745,205,324332.27999999997,14789.9,25,68921
681,57,2,173306.13,1,0,1,131964.66,0,0.0,1.0,0.0,0,0,1.25,0,0,0,0,0,0.47619047619047616,0,0,0,0,0,226.12651111111114,114,216632.6625,131964.66,4,185193
826,49,0,0.0,1,0,0,178709.98,1,0.0,0.0,0.0,1,0,0.25,1,1,0,0,0,10.0,1,0,0,0,0,510.5999428571429,0,0.0,178709.98,0,117649
630,28,8,106425.75,1,1,1,20344.84,0,1.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.1234567901234568,0,0,0,0,0,53.944931914893615,224,239457.9375,20344.84,64,21952
430,66,6,135392.31,2,1,1,172852.06,1,1.0,0.0,0.0,0,0,2.5,0,0,1,0,0,0.3278688524590164,0,0,0,0,0,118.55552692307693,396,338480.775,345704.12,36,287496
806,67,1,0.0,2,0,1,103945.58,0,0.0,0.0,0.0,0,0,1.5,1,0,0,0,0,1.8181818181818181,0,0,0,0,0,64.9659875,67,0.0,207891.16,1,300763
703,39,6,152685.4,1,0,0,183656.12,0,0.0,1.0,1.0,1,0,0.25,0,0,0,1,0,0.1639344262295082,0,1,0,0,1,960.9757714285715,234,38171.35,183656.12,36,59319
755,38,1,82083.52,1,0,1,10333.78,0,1.0,0.0,0.0,0,0,1.25,0,0,0,0,0,0.9090909090909091,0,0,0,0,0,68.45725925925926,38,102604.40000000001,10333.78,1,54872
612,63,2,131629.17,2,1,0,122109.58,1,0.0,1.0,0.0,0,1,1.5,0,0,0,0,1,0.9523809523809523,0,0,0,1,1,158.58671875,126,197443.755,244219.16,4,250047
719,54,7,0.0,2,1,1,125041.52,0,0.0,0.0,0.0,0,0,2.5,1,0,0,0,0,0.28169014084507044,0,0,0,0,0,48.09289230769231,378,0.0,250083.04,49,157464
554,55,5,108477.27,1,0,1,140003.0,1,1.0,0.0,0.0,0,0,1.25,0,0,1,1,0,0.19607843137254904,0,0,0,0,0,184.05945925925928,275,135596.5875,140003.0,25,166375
683,30,4,114779.35,1,0,0,183171.47,0,0.0,0.0,1.0,1,0,0.25,0,0,0,1,0,0.24390243902439027,0,1,0,0,0,851.2880571428572,120,28694.8375,183171.47,16,27000
749,41,5,57568.94,1,1,1,61128.29,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.19607843137254904,0,0,0,0,0,50.50945957446809,205,129530.115,61128.29,25,68921
724,36,1,0.0,2,1,0,52462.25,0,0.0,1.0,1.0,0,1,1.5,1,0,0,0,1,1.8181818181818181,0,0,0,0,0,32.78890625,36,0.0,104924.5,1,46656
770,30,8,0.0,2,0,1,50839.85,0,0.0,1.0,1.0,0,0,1.5,1,0,0,0,0,0.2469135802469136,0,0,0,0,0,31.77490625,240,0.0,101679.7,64,27000
680,37,4,0.0,2,1,0,61240.87,0,0.0,0.0,1.0,0,1,1.5,1,0,0,0,1,0.48780487804878053,0,0,0,0,0,38.275543750000004,148,0.0,122481.74,16,50653
699,32,4,110559.46,1,1,1,127429.56,0,0.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.24390243902439027,0,0,0,0,0,101.27192340425533,128,248758.785,127429.56,16,32768
442,34,4,0.0,2,1,0,68343.08,0,0.0,0.0,1.0,0,1,1.5,1,0,1,0,1,0.48780487804878053,0,0,0,0,0,42.714425,136,0.0,136686.16,16,39304
529,46,8,0.0,1,0,0,126511.94,1,0.0,0.0,1.0,1,0,0.25,1,0,1,1,0,0.1234567901234568,1,1,0,0,0,361.4626857142857,368,0.0,126511.94,64,97336
574,36,3,0.0,2,1,1,8559.66,0,0.0,1.0,1.0,0,0,2.5,1,0,1,0,0,0.6451612903225806,0,0,0,0,0,3.292176923076923,108,0.0,17119.32,9,46656
605,33,9,128152.82,1,0,0,147822.81,0,0.0,0.0,1.0,1,0,0.25,0,0,0,1,0,0.10989010989010989,0,1,0,0,1,788.5018,297,32038.205,147822.81,81,35937
515,45,7,120961.5,3,1,1,39288.11,1,1.0,0.0,1.0,0,0,2.75,0,0,1,0,0,0.4225352112676057,0,0,0,0,0,56.227933333333326,315,332644.125,117864.33,49,91125
632,65,6,129472.33,1,1,1,85179.48,0,1.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.1639344262295082,0,0,0,0,0,91.34119574468085,390,291312.7425,85179.48,36,274625
558,32,10,105000.23,1,1,0,190019.61,0,0.0,0.0,1.0,1,0,1.25,0,0,1,1,1,0.09900990099009901,0,0,0,0,0,218.53321481481478,320,131250.2875,190019.61,100,32768
434,55,8,109339.17,2,1,0,96405.88,1,1.0,0.0,1.0,0,1,1.5,0,0,1,0,1,0.2469135802469136,0,0,0,0,0,128.59065625,440,164008.755,192811.76,64,166375
525,59,6,55328.4,1,1,0,83342.73,1,0.0,0.0,0.0,1,0,1.25,0,0,1,1,1,0.1639344262295082,1,0,0,0,0,102.71935555555555,354,69160.5,83342.73,36,205379
640,23,3,72012.76,1,1,0,161333.13,0,1.0,0.0,1.0,1,0,1.25,0,1,0,1,1,0.3225806451612903,1,0,1,0,0,172.8488074074074,69,90015.95,161333.13,9,12167
690,36,6,110480.48,1,0,0,81292.33,0,0.0,0.0,0.0,1,0,0.25,0,0,0,1,0,0.1639344262295082,0,1,0,0,0,547.9223142857143,216,27620.12,81292.33,36,46656
607,34,9,132439.99,1,1,0,177747.72,0,0.0,1.0,1.0,1,0,1.25,0,0,0,1,1,0.10989010989010989,0,0,0,0,1,229.76867407407406,306,165549.9875,177747.72,81,39304
850,46,3,0.0,2,1,1,187980.21,0,0.0,0.0,0.0,0,0,2.5,1,1,0,0,0,0.6451612903225806,0,0,0,0,0,72.30008076923076,138,0.0,375960.42,9,97336
780,34,5,94108.54,2,1,0,177235.21,0,1.0,0.0,1.0,0,1,1.5,0,1,0,0,1,0.3921568627450981,0,0,0,0,0,169.58984375,170,141162.81,354470.42,25,39304
616,28,10,105173.99,1,0,1,29835.37,1,1.0,0.0,0.0,0,0,1.25,0,0,0,1,0,0.09900990099009901,0,0,0,0,0,100.00693333333335,280,131467.48750000002,29835.37,100,21952
618,40,8,0.0,2,1,0,80204.38,0,0.0,1.0,0.0,0,1,1.5,1,0,0,0,1,0.2469135802469136,0,0,0,0,0,50.1277375,320,0.0,160408.76,64,64000
676,29,7,131959.86,1,0,0,189268.81,0,0.0,0.0,1.0,1,0,0.25,0,0,0,1,0,0.14084507042253522,0,1,1,0,1,917.7962,203,32989.965,189268.81,49,24389
507,33,7,0.0,2,1,1,85411.01,0,0.0,0.0,1.0,0,0,2.5,1,0,1,0,0,0.28169014084507044,0,0,0,0,0,32.85038846153846,231,0.0,170822.02,49,35937
490,34,5,122952.9,2,0,0,154360.97,0,0.0,0.0,1.0,0,1,0.5,0,0,1,0,0,0.3921568627450981,0,1,0,0,0,462.1897833333333,170,61476.45,308721.94,25,39304
678,36,0,107379.68,1,1,1,84460.18,0,0.0,0.0,1.0,0,0,2.25,0,0,0,0,0,10.0,0,0,0,0,0,81.6339829787234,0,241604.27999999997,84460.18,0,46656
637,30,6,122641.56,2,1,0,65618.01,0,1.0,0.0,1.0,0,1,1.5,0,0,0,0,1,0.3278688524590164,0,0,0,0,0,117.66223125,180,183962.34,131236.02,36,27000
602,33,8,0.0,2,1,1,112928.74,0,0.0,0.0,0.0,0,0,2.5,1,0,0,0,0,0.2469135802469136,0,0,0,0,0,43.43413076923077,264,0.0,225857.48,64,35937
744,30,1,124037.28,1,1,1,142210.94,0,0.0,1.0,0.0,0,0,2.25,0,0,0,0,0,0.9090909090909091,0,0,0,0,0,113.297114893617,30,279083.88,142210.94,1,27000
640,50,9,117565.03,2,0,0,82559.77,0,0.0,0.0,0.0,0,1,0.5,0,0,0,0,0,0.21978021978021978,0,1,0,0,0,333.54133333333334,450,58782.515,165119.54,81,125000
684,38,5,133189.4,1,0,0,127388.06,0,0.0,0.0,0.0,1,0,0.25,0,0,0,1,0,0.19607843137254904,0,1,0,0,1,744.5070285714286,190,33297.35,127388.06,25,54872
495,39,8,120252.02,2,1,1,10160.23,0,1.0,0.0,1.0,0,0,2.5,0,0,1,0,0,0.2469135802469136,0,0,0,0,0,50.158557692307696,312,300630.05,20320.46,64,59319
559,28,3,152264.81,1,0,0,64242.31,0,1.0,0.0,0.0,1,0,0.25,0,0,0,1,0,0.3225806451612903,0,1,1,0,0,618.5917714285714,84,38066.2025,64242.31,9,21952
684,38,5,105069.98,2,1,1,198355.28,0,0.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.3921568627450981,0,0,0,0,0,116.70202307692308,190,262674.95,396710.56,25,54872
613,42,7,115076.06,1,1,1,79323.61,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.14084507042253522,0,0,0,0,0,82.72326382978723,294,258921.135,79323.61,49,74088
794,30,8,0.0,2,1,1,24113.91,0,0.0,0.0,1.0,0,0,2.5,1,0,0,0,0,0.2469135802469136,0,0,0,0,0,9.27458076923077,240,0.0,48227.82,64,27000
736,42,7,117280.23,3,0,0,41921.06,1,0.0,0.0,0.0,0,1,0.75,0,0,0,0,0,0.4225352112676057,0,1,0,0,0,187.29563529411763,294,87960.1725,125763.18,49,74088
692,49,5,110540.43,2,0,1,107472.99,0,1.0,0.0,1.0,0,0,1.5,0,0,0,0,0,0.3921568627450981,0,0,0,0,0,136.2583875,245,165810.645,214945.98,25,117649
703,36,5,135095.47,1,1,0,143859.66,0,0.0,1.0,1.0,1,0,1.25,0,0,0,1,1,0.19607843137254904,0,0,0,0,1,206.63342962962963,180,168869.3375,143859.66,25,46656
720,23,0,187861.18,2,1,1,104120.17,0,1.0,0.0,1.0,0,0,2.5,0,0,0,0,0,20.0,0,0,0,0,0,112.30051923076923,0,469652.94999999995,208240.34,0,12167
777,44,3,124655.59,2,0,1,79792.3,0,1.0,0.0,1.0,0,0,1.5,0,0,0,0,0,0.6451612903225806,0,0,0,0,0,127.77993125,132,186983.385,159584.6,9,85184
653,44,8,0.0,2,1,1,154639.72,0,0.0,0.0,1.0,0,0,2.5,1,1,0,0,0,0.2469135802469136,0,0,0,0,0,59.476815384615385,352,0.0,309279.44,64,85184
552,38,9,134105.01,1,0,0,57850.1,0,0.0,0.0,0.0,1,0,0.25,0,0,1,1,0,0.10989010989010989,0,1,0,0,0,548.4431714285714,342,33526.2525,57850.1,81,54872
708,34,4,0.0,1,1,1,62868.33,0,0.0,0.0,0.0,0,0,2.25,1,0,0,1,0,0.24390243902439027,0,0,0,0,0,26.75248085106383,136,0.0,62868.33,16,39304
647,40,9,0.0,2,0,1,92357.21,0,0.0,0.0,0.0,0,0,1.5,1,0,0,0,0,0.21978021978021978,0,0,0,0,0,57.723256250000006,360,0.0,184714.42,81,64000
597,52,5,83693.34,2,1,1,161083.53,0,1.0,0.0,1.0,0,0,2.5,0,1,1,0,0,0.3921568627450981,0,0,0,0,0,94.14495,260,209233.34999999998,322167.06,25,140608
501,42,9,114631.23,1,0,1,91429.74,0,0.0,0.0,1.0,0,0,1.25,0,0,1,1,0,0.10989010989010989,0,0,0,0,0,152.63775555555554,378,143289.0375,91429.74,81,74088
709,44,9,128601.98,1,1,0,117031.2,0,0.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.10989010989010989,0,0,0,0,1,181.9505037037037,396,160752.475,117031.2,81,85184
621,34,2,91258.52,2,1,0,44857.4,0,1.0,0.0,0.0,0,1,1.5,0,0,0,0,1,0.9523809523809523,0,0,0,0,0,85.07245,68,136887.78,89714.8,4,39304
799,70,8,70416.75,1,1,1,36483.52,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.1234567901234568,0,0,0,0,0,45.48947659574468,560,158437.6875,36483.52,64,343000
675,33,6,0.0,2,1,0,34045.61,0,0.0,0.0,0.0,0,1,1.5,1,0,0,0,1,0.3278688524590164,0,0,0,0,0,21.27850625,198,0.0,68091.22,36,35937
561,35,5,0.0,2,1,0,59981.62,0,0.0,0.0,0.0,0,1,1.5,1,0,1,0,1,0.3921568627450981,0,0,0,0,0,37.4885125,175,0.0,119963.24,25,42875
707,42,6,0.0,2,1,1,152944.39,0,0.0,0.0,0.0,0,0,2.5,1,1,0,0,0,0.3278688524590164,0,0,0,0,0,58.82476538461539,252,0.0,305888.78,36,74088
670,33,5,88294.6,1,1,0,66979.06,0,0.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.19607843137254904,1,0,0,0,0,115.01752592592592,165,110368.25,66979.06,25,35937
649,32,7,0.0,1,1,0,28797.32,0,0.0,1.0,0.0,1,0,1.25,1,0,0,1,1,0.14084507042253522,1,0,0,0,0,21.331348148148148,224,0.0,28797.32,49,32768
524,28,1,93577.3,1,1,1,51670.82,0,0.0,0.0,1.0,0,0,2.25,0,0,0,0,0,0.9090909090909091,0,0,0,0,0,61.80771063829787,28,210548.92500000002,51670.82,1,21952
689,30,5,136650.89,1,1,1,41865.72,1,1.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.19607843137254904,0,0,0,0,0,75.96451489361702,150,307464.50250000006,41865.72,25,27000
573,72,8,98765.84,1,1,1,96015.53,0,0.0,1.0,0.0,0,0,2.25,0,0,1,1,0,0.1234567901234568,0,0,0,0,0,82.88568936170212,576,222223.13999999998,96015.53,64,373248
657,33,1,84309.57,2,0,0,103914.4,0,0.0,0.0,1.0,0,1,0.5,0,0,0,0,0,1.8181818181818181,0,0,0,0,0,313.70661666666666,33,42154.785,207828.8,1,35937
686,39,10,136258.06,1,0,0,89199.51,0,0.0,1.0,1.0,1,0,0.25,0,0,0,1,0,0.09900990099009901,0,1,0,0,0,644.1644857142858,390,34064.515,89199.51,100,59319
683,29,9,0.0,2,1,1,48849.89,0,0.0,0.0,0.0,0,0,2.5,1,0,0,0,0,0.21978021978021978,0,0,0,0,0,18.78841923076923,261,0.0,97699.78,81,24389
753,47,1,131160.85,1,1,0,197444.69,0,1.0,0.0,0.0,1,0,1.25,0,0,0,0,1,0.9090909090909091,0,0,0,0,1,243.41151111111114,47,163951.0625,197444.69,1,103823
520,30,4,145222.99,2,0,0,145160.96,0,0.0,1.0,0.0,0,1,0.5,0,0,0,0,0,0.48780487804878053,0,1,0,0,1,483.97324999999995,120,72611.495,290321.92,16,27000
547,25,4,98141.57,2,1,1,52309.8,0,1.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.48780487804878053,0,0,0,0,0,57.86591153846154,100,245353.92500000002,104619.6,16,15625
653,47,7,0.0,1,1,0,50695.93,1,0.0,0.0,1.0,1,0,1.25,1,0,0,1,1,0.14084507042253522,1,0,0,0,0,37.55254074074074,329,0.0,50695.93,49,103823
648,28,9,102282.61,1,1,1,157891.11,0,0.0,1.0,0.0,0,0,2.25,0,0,0,1,0,0.10989010989010989,0,0,0,0,0,110.71222127659573,252,230135.8725,157891.11,81,21952
639,37,4,116121.84,2,0,1,181850.74,0,0.0,0.0,0.0,0,0,1.5,0,0,0,0,0,0.48780487804878053,0,0,0,0,0,186.23286249999998,148,174182.76,363701.48,16,50653
711,25,5,190066.54,1,0,0,51345.39,1,0.0,0.0,0.0,1,0,0.25,0,0,0,1,0,0.19607843137254904,0,1,1,0,0,689.7483714285714,125,47516.635,51345.39,25,15625
484,55,8,149349.58,3,0,0,137519.92,1,1.0,0.0,0.0,0,1,0.75,0,0,1,0,0,0.3703703703703704,0,1,0,0,1,337.4935294117647,440,112012.185,412559.76,64,166375
721,36,1,155176.83,2,1,1,49653.37,0,0.0,0.0,1.0,0,0,2.5,0,0,0,0,0,1.8181818181818181,0,0,0,0,0,78.78084615384614,36,387942.07499999995,99306.74,1,46656
548,32,2,98986.28,1,1,1,55867.38,0,1.0,0.0,1.0,0,0,2.25,0,0,1,0,0,0.47619047619047616,0,0,0,0,0,65.8951744680851,64,222719.13,55867.38,4,32768
679,41,8,147726.98,3,1,0,172749.4,1,0.0,0.0,1.0,0,1,1.75,0,0,0,0,1,0.3703703703703704,0,0,0,0,1,173.23047567567568,328,258522.21500000003,518248.19999999995,64,68921
553,41,5,0.0,2,1,0,90607.31,0,0.0,0.0,1.0,0,1,1.5,1,0,1,0,1,0.3921568627450981,0,0,0,0,0,56.62956875,205,0.0,181214.62,25,68921
757,36,7,144852.06,1,0,0,130861.95,0,0.0,0.0,1.0,1,0,0.25,0,0,0,1,0,0.14084507042253522,0,1,0,0,1,787.7543142857143,252,36213.015,130861.95,49,46656
581,54,4,89299.81,1,0,0,5558.47,1,0.0,0.0,1.0,1,0,0.25,0,0,1,1,0,0.24390243902439027,1,1,0,0,0,271.02365714285713,216,22324.9525,5558.47,16,157464
718,40,9,0.0,2,0,0,121537.91,0,0.0,1.0,1.0,0,1,0.5,1,0,0,0,0,0.21978021978021978,0,1,0,0,0,202.56318333333334,360,0.0,243075.82,81,64000
625,41,6,97663.16,2,1,0,57128.78,0,0.0,0.0,1.0,0,1,1.5,0,0,0,0,1,0.3278688524590164,0,0,0,0,0,96.7449625,246,146494.74,114257.56,36,68921
744,39,4,95161.75,1,1,0,19409.77,0,0.0,1.0,1.0,1,0,1.25,0,0,0,1,1,0.24390243902439027,1,0,0,0,0,84.8677925925926,156,118952.1875,19409.77,16,59319
799,31,9,154586.92,1,0,1,88604.89,1,1.0,0.0,1.0,0,0,1.25,0,0,0,1,0,0.10989010989010989,0,0,0,0,0,180.14208148148148,279,193233.65000000002,88604.89,81,29791
751,34,8,127095.14,2,0,0,479.54,0,0.0,1.0,0.0,0,1,0.5,0,0,0,0,0,0.2469135802469136,0,1,0,0,0,212.62446666666665,272,63547.57,959.08,64,39304
781,35,4,92526.15,2,1,1,173837.54,0,1.0,0.0,1.0,0,0,2.5,0,1,0,0,0,0.48780487804878053,0,0,0,0,0,102.44757307692308,140,231315.375,347675.08,16,42875
777,46,0,107362.8,1,1,0,487.3,0,1.0,0.0,0.0,1,0,1.25,0,0,0,0,1,10.0,0,0,0,0,0,79.88896296296296,0,134203.5,487.3,0,97336
704,24,2,0.0,1,1,0,35600.25,1,0.0,1.0,0.0,1,0,1.25,1,0,0,0,1,0.47619047619047616,1,0,1,0,0,26.370555555555555,48,0.0,35600.25,4,13824
539,47,2,127286.04,2,1,1,166929.43,1,0.0,0.0,0.0,0,0,2.5,0,0,1,0,0,0.9523809523809523,0,0,0,0,0,113.15979615384614,94,318215.1,333858.86,4,103823
716,29,6,0.0,2,1,1,98998.61,0,0.0,0.0,0.0,0,0,2.5,1,0,0,0,0,0.3278688524590164,0,0,0,0,0,38.076388461538464,174,0.0,197997.22,36,24389
670,37,2,0.0,2,1,1,54229.74,0,0.0,0.0,1.0,0,0,2.5,1,0,0,0,0,0.9523809523809523,0,0,0,0,0,20.857592307692308,74,0.0,108459.48,4,50653
555,40,10,139930.18,1,1,1,105720.09,0,0.0,0.0,1.0,0,0,2.25,0,0,1,1,0,0.09900990099009901,0,0,0,0,0,104.53202978723404,400,314842.90499999997,105720.09,100,64000
679,30,4,77949.69,1,1,1,121151.46,0,1.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.24390243902439027,0,0,0,0,0,84.72389361702129,120,175386.8025,121151.46,16,27000
571,38,1,121405.04,1,1,1,154844.22,0,0.0,0.0,1.0,0,0,2.25,0,0,1,0,0,0.9090909090909091,0,0,0,0,0,117.55287659574468,38,273161.33999999997,154844.22,1,54872
512,35,5,124580.69,1,1,1,18785.48,0,0.0,1.0,0.0,0,0,2.25,0,0,1,1,0,0.19607843137254904,0,0,0,0,0,61.00688085106383,175,280306.5525,18785.48,25,42875
697,35,5,133087.76,1,1,0,64771.61,0,0.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.19607843137254904,0,0,0,0,0,146.5624962962963,175,166359.7,64771.61,25,42875
424,34,7,0.0,1,1,1,16250.61,0,0.0,1.0,1.0,0,0,2.25,1,0,1,1,0,0.14084507042253522,0,0,0,0,0,6.915153191489362,238,0.0,16250.61,49,39304
684,43,7,0.0,2,1,0,131093.99,0,0.0,0.0,0.0,0,1,1.5,1,0,0,0,1,0.28169014084507044,0,0,0,0,0,81.93374374999999,301,0.0,262187.98,49,79507
697,62,7,0.0,1,1,0,129188.18,1,0.0,1.0,1.0,1,0,1.25,1,0,0,1,1,0.14084507042253522,1,0,0,1,0,95.69494814814814,434,0.0,129188.18,49,238328
580,45,8,103741.14,1,1,0,47428.73,1,1.0,0.0,1.0,1,0,1.25,0,0,1,1,1,0.1234567901234568,0,0,0,0,0,111.97768148148148,360,129676.425,47428.73,64,91125
600,32,7,98877.95,1,1,0,132973.21,0,0.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.14084507042253522,0,0,0,0,0,171.74159999999998,224,123597.4375,132973.21,49,32768
521,37,5,105843.26,2,1,1,84908.2,0,0.0,0.0,1.0,0,0,2.5,0,0,1,0,0,0.3921568627450981,0,0,0,0,0,73.36594615384615,185,264608.14999999997,169816.4,25,50653
664,44,7,77526.66,3,0,0,57338.56,1,0.0,1.0,1.0,0,1,0.75,0,0,0,0,0,0.4225352112676057,0,1,0,0,0,158.66496470588234,308,58144.995,172015.68,49,85184
634,77,5,0.0,2,1,1,161579.85,0,0.0,0.0,1.0,0,0,2.5,1,1,0,0,0,0.3921568627450981,0,0,0,0,0,62.14609615384616,385,0.0,323159.7,25,456533
445,33,7,0.0,2,1,0,122625.68,0,0.0,0.0,0.0,0,1,1.5,1,0,1,0,1,0.28169014084507044,0,0,0,0,0,76.64104999999999,231,0.0,245251.36,49,35937
702,36,2,105264.88,2,1,1,52909.87,0,1.0,0.0,0.0,0,0,2.5,0,0,0,0,0,0.9523809523809523,0,0,0,0,0,60.83644230769231,72,263162.2,105819.74,4,46656
485,37,5,0.0,2,0,1,170226.47,0,0.0,0.0,1.0,0,0,1.5,1,1,1,0,0,0.3921568627450981,0,0,0,0,0,106.39154375,185,0.0,340452.94,25,50653
582,40,3,110150.43,1,1,1,191757.65,1,1.0,0.0,0.0,0,0,2.25,0,0,1,1,0,0.3225806451612903,0,0,0,0,0,128.4715234042553,120,247838.46749999997,191757.65,9,64000
605,57,2,0.0,3,1,0,66652.75,1,0.0,1.0,0.0,0,1,1.75,1,0,0,0,1,1.4285714285714286,0,0,0,0,0,36.028513513513516,114,0.0,199958.25,4,185193
628,25,7,0.0,2,1,1,195977.75,0,0.0,0.0,1.0,0,0,2.5,1,1,0,0,0,0.28169014084507044,0,0,0,0,0,75.3760576923077,175,0.0,391955.5,49,15625
604,28,6,0.0,2,1,1,69056.26,0,0.0,1.0,0.0,0,0,2.5,1,0,0,0,0,0.3278688524590164,0,0,0,0,0,26.5601,168,0.0,138112.52,36,21952
724,31,5,138166.3,1,1,0,12920.43,0,1.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.19607843137254904,0,0,0,0,0,111.91609629629629,155,172707.875,12920.43,25,29791
567,40,7,122265.24,1,1,0,138552.74,0,1.0,0.0,1.0,1,0,1.25,0,0,1,1,1,0.14084507042253522,0,0,0,0,0,193.1985037037037,280,152831.55000000002,138552.74,49,64000
779,55,0,133295.98,1,1,0,22832.71,1,0.0,1.0,0.0,1,0,1.25,0,0,0,0,1,10.0,0,0,0,0,0,115.65088148148148,0,166619.975,22832.71,0,166375
785,36,2,0.0,1,0,1,61811.1,0,0.0,0.0,1.0,0,0,1.25,1,0,0,0,0,0.47619047619047616,0,0,0,0,0,45.786,72,0.0,61811.1,4,46656
563,32,0,148326.09,1,1,0,191604.27,1,0.0,0.0,0.0,1,0,1.25,0,0,1,0,1,10.0,0,0,0,0,1,251.80026666666666,0,185407.6125,191604.27,0,32768
821,31,6,68927.57,1,1,1,25445.0,0,1.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.1639344262295082,0,0,0,0,0,40.15854042553192,186,155087.03250000003,25445.0,36,29791
747,47,5,139914.6,4,0,1,129964.56,1,0.0,0.0,0.0,0,0,2.0,0,0,0,0,0,0.7843137254901962,0,0,0,0,0,128.51388571428572,235,279829.2,519858.24,25,103823
600,58,8,118723.11,1,0,0,6209.51,1,1.0,0.0,0.0,1,0,0.25,0,0,0,1,0,0.1234567901234568,0,1,0,0,0,356.95034285714286,464,29680.7775,6209.51,64,195112
625,32,7,106957.28,1,1,1,134794.02,0,0.0,1.0,1.0,0,0,2.25,0,0,0,1,0,0.14084507042253522,0,0,0,0,0,102.87289361702128,224,240653.88,134794.02,49,32768
773,41,7,190238.93,1,1,1,57549.65,0,0.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.14084507042253522,0,0,0,0,0,105.4419489361702,287,428037.59249999997,57549.65,49,68921
726,53,1,113537.73,1,0,1,28367.21,0,0.0,0.0,0.0,0,0,1.25,0,0,0,0,0,0.9090909090909091,0,0,0,0,0,105.11477037037037,53,141922.1625,28367.21,1,148877
641,40,5,101090.27,1,1,1,51703.09,0,0.0,1.0,0.0,0,0,2.25,0,0,0,1,0,0.19607843137254904,0,0,0,0,0,65.01845106382979,200,227453.1075,51703.09,25,64000
649,46,2,0.0,2,1,1,66602.7,0,0.0,0.0,0.0,0,0,2.5,1,0,0,0,0,0.9523809523809523,0,0,0,0,0,25.616423076923077,92,0.0,133205.4,4,97336
434,33,3,0.0,1,1,1,2739.71,0,0.0,1.0,1.0,0,0,2.25,1,0,1,1,0,0.3225806451612903,0,0,0,0,0,1.1658340425531915,99,0.0,2739.71,9,35937
738,38,7,0.0,2,0,0,69227.42,0,0.0,0.0,0.0,0,1,0.5,1,0,0,0,0,0.28169014084507044,0,1,0,0,0,115.37903333333333,266,0.0,138454.84,49,54872
762,60,10,168920.75,1,1,0,31445.03,1,0.0,1.0,0.0,1,0,1.25,0,0,0,1,1,0.09900990099009901,0,0,0,0,0,148.4190962962963,600,211150.9375,31445.03,100,216000
507,31,9,111589.67,1,1,0,150037.19,0,1.0,0.0,1.0,1,0,1.25,0,0,1,1,1,0.10989010989010989,0,0,0,0,0,193.79767407407405,279,139487.0875,150037.19,81,29791
606,27,6,172310.33,1,0,1,111448.92,0,1.0,0.0,0.0,0,0,1.25,0,0,0,1,0,0.1639344262295082,0,0,0,0,0,210.19203703703704,162,215387.91249999998,111448.92,36,19683
655,34,7,118028.35,1,1,0,51226.32,1,1.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.14084507042253522,0,0,0,0,0,125.37382962962964,238,147535.4375,51226.32,49,39304
697,51,1,147910.3,1,1,1,53581.14,0,1.0,0.0,1.0,0,0,2.25,0,0,0,0,0,0.9090909090909091,0,0,0,0,0,85.74103829787234,51,332798.175,53581.14,1,132651
504,42,7,131287.36,2,1,1,149697.78,0,1.0,0.0,1.0,0,0,2.5,0,0,1,0,0,0.28169014084507044,0,0,0,0,0,108.0712076923077,294,328218.39999999997,299395.56,49,74088
